4000
Injured Analyst,29/5/2014,6.908,8,1283 784 1676 246 1229 839 1577 975
Fuzzy Hotel,19/1/1981,4.873,15,391 246 1557 944 294 129 714 1999 1777 1973 1586 1923 691 1867 1689
The Hate,19/6/1984,8.121,10,845 114 1077 1015 1244 1857 54 1914 1655 5
Excitement And The Research,16/8/1982,3.974,8,1457 448 976 1484 1697 484 455 1164
The Project,9/3/2014,4.458,13,1938 1771 1778 758 1410 1748 1777 1809 1081 378 647 772 1134
Rush The University,10/10/1991,5.494,9,349 785 908 906 1460 965 275 345 1350
Insure The Garage,23/2/1991,2.675,3,460 160 304
Perceptible Sport,20/7/1990,7.799,15,538 1661 265 731 648 436 375 1042 604 445 685 275 480 1133 1948
Shop The Principle,11/1/1994,3.134,12,1248 270 1047 327 1181 79 379 998 1120 1071 720 470
The Stay,13/11/1992,9.126,15,944 1469 292 567 1014 1284 1450 1607 354 1440 1333 874 368 591 555
Assure The Suspect,13/4/1979,4.586,9,768 1713 1233 243 819 1374 1454 1196 1507
Daunting Back,2/6/1977,6.444,15,1255 18 479 1115 1197 1203 425 1103 391 357 259 822 1701 254 694
Line The Sound,28/2/1987,5.840,14,933 1669 142 1843 66 43 1809 1825 1468 1880 846 298 1181 193
Tradition And The Art,24/7/1982,8.045,4,1675 640 402 1820
The Finding,18/10/2005,6.622,11,1549 163 382 1786 1214 637 1922 380 129 1093 591
Suggest The Worker,20/1/1998,6.525,14,140 20 707 1718 618 113 1269 575 612 459 1073 45 1555 1539
Tyrannous Possibility,5/1/2010,7.617,10,236 1894 755 830 69 1401 1571 407 1332 1444
Initial And The Expert,28/1/1991,7.894,14,1085 1562 1578 930 434 966 1311 1794 1520 1863 448 934 1584 1339
Adaptable Person,11/8/1984,6.885,16,1980 1327 786 967 1803 371 336 1740 173 285 1188 737 50 1505 1318 532
The Meal,1/11/2014,5.047,10,1151 1974 1206 650 101 733 1735 390 1218 1712
Unintelligible Anywhere,12/6/2016,2.917,15,660 1791 926 875 1424 1422 77 262 1982 242 98 459 1220 1343 491
Shoddy Grass,5/1/1989,6.884,5,141 483 1605 1651 715
The Script,2/7/1982,8.150,4,1809 946 719 345
The Finding,11/1/2015,5.915,16,1431 1676 1573 129 906 1139 1719 1777 1556 1622 1951 164 728 806 1049 504
Expansive Cook,22/10/1973,8.245,2,1308 447
The Extreme,24/12/1990,6.162,10,1368 215 37 519 1277 44 687 1187 1133 1438
Flagrant Request,19/7/2001,5.638,15,1538 970 89 1174 429 1 1371 42 1273 1929 1819 543 1048 1551 68
The Noise,12/1/1992,9.106,8,768 141 286 575 1809 911 1508 1906
Trade The Strategy,16/4/2011,3.297,5,546 1292 798 666 671
The Spiritual,22/8/2008,6.506,11,263 849 507 1990 301 642 292 522 600 1072 1358
Warrant The Essay,21/7/1970,9.404,13,875 1873 1441 238 1100 159 510 1854 552 571 1642 1334 155
The Spiritual,3/4/2016,7.018,11,1635 347 771 44 608 124 370 1920 1989 26 1277
Objectionable Interview,28/9/1989,6.570,13,955 1803 728 904 272 1068 126 571 760 95 1187 1682 1491
Launch The Good,6/12/1990,6.525,15,158 726 816 63 1629 292 1688 719 1458 719 1639 1299 1556 1815 572
The Income,16/4/1992,7.558,9,1917 803 414 484 224 1270 1413 1283 546
Unprovoked Function,1/7/2016,6.032,3,1210 1073 1312
Unsuited History,4/6/1985,6.499,4,513 231 786 863
Slight Interview,27/11/1989,7.212,3,476 1852 1284
Duty And The Impact,11/6/1995,4.620,8,278 1298 1718 811 1602 765 824 1759
Exploit The Accident,15/8/2002,6.745,8,1802 588 1732 583 1034 1789 1167 1672
Flee The Golf,22/10/1986,6.150,3,1332 501 1252
Steal The Resident,14/9/2009,9.652,16,1943 1060 1870 538 715 684 530 545 1630 1976 1543 882 781 263 54 1170
Award And The Ask,21/1/2006,4.053,8,1915 1613 1307 1696 1814 437 1680 262
Bioactive Chicken,21/2/2003,8.869,15,1419 1570 1582 1462 1146 341 1566 1210 1952 1278 383 1740 1816 1658 607
Exert The Spring,7/7/1976,8.119,12,1237 540 1768 1457 1275 1594 248 1790 1038 72 1437 191
Boyfriend And The Leave,21/6/1986,2.864,8,435 517 1738 1964 1407 993 152 447
Clarify The End,1/12/1988,3.533,5,880 1492 642 1978 438
Unpersuasive Join,10/8/1974,6.545,16,1473 1243 1692 120 1050 1397 907 435 925 747 1180 387 114 1356 1318 1436
The Holiday,19/10/1983,7.398,4,872 840 989 1569
Uproarious Poem,28/10/1995,5.679,8,1605 471 1789 1980 943 1781 1138 826
Assemble The Test,10/2/2006,8.750,16,653 147 403 1305 1554 728 1945 192 1928 65 1203 488 1513 1862 582 1140
Create The Traffic,29/2/1979,4.572,15,499 1010 1985 257 536 255 739 351 1058 1870 1404 209 794 1848 1699
Pert Leg,7/2/2015,5.441,6,1860 987 403 807 1526 1992
Divert The Station,8/6/1979,2.544,14,813 1774 1151 1186 724 1276 1308 1926 1141 224 1010 745 265 209
The Music,5/11/1978,5.656,16,1474 138 715 1167 782 1941 724 1469 579 957 762 1815 1957 163 1035 329
The Dump,6/12/1971,7.406,9,339 244 102 1655 687 761 1960 951 978
God And The Test,18/9/2006,6.745,11,683 186 773 1257 1760 1013 994 943 1837 772 1997
Freeze The Environment,11/12/2012,2.656,13,1918 1107 1123 1513 918 1230 1720 1352 1264 988 152 646 1995
Calm The Impression,19/1/1996,6.249,14,630 1301 155 907 931 76 1660 131 408 1101 595 1811 986 81
Flee The Intention,26/4/2015,6.650,6,1142 1074 609 829 1492 1775
The Natural,10/4/1978,5.860,14,1241 905 1199 694 1843 150 1358 1811 956 728 1994 240 1151 1626
Argument And The Weather,23/10/2007,5.296,14,1081 395 1444 302 1795 470 360 293 339 1704 681 918 1297 427
Follow The Environment,15/7/2005,4.574,3,1572 666 1287
Introduce The Limit,14/12/1980,5.398,5,1745 764 1386 113 573
Crippled Establishment,7/4/2004,7.204,10,509 1256 1697 1228 73 678 552 632 1188 1031
Perform The Computer,13/11/2002,4.135,12,1003 1309 318 504 1349 1947 821 69 1770 330 526 569
Gather The Punch,15/8/1987,2.874,4,215 48 973 1649
Manage The Assignment,14/9/1977,9.797,13,1687 935 333 1823 1884 1130 1345 1896 171 1067 254 1760 170
The Play,25/10/2006,5.157,6,954 1416 1063 1506 1885 1208
Manipulative Wing,15/1/1979,7.630,12,86 208 948 1918 587 775 1994 428 777 917 1799 374
Decide The Shock,24/11/1988,3.123,10,1543 1346 1193 878 948 119 1339 1668 1609 1643
District And The Suit,6/2/2011,3.710,5,704 96 1846 838 865
Artistic Anxiety,13/8/2005,7.437,2,3 1244
Skirt And The Current,27/5/1995,3.848,4,1586 1458 391 1159
Well-thought-out Charge,10/7/1987,4.920,11,608 1013 761 1094 1730 950 193 814 810 586 763
Refuse The Pleasure,20/4/1988,7.356,13,655 441 757 885 1051 407 652 1904 1040 1272 1078 1495 934
The Mall,15/10/1979,4.420,5,245 422 36 891 1397
Effortless Relief,2/7/1986,6.249,4,1170 367 1628 150
Childish A,2/9/1998,5.766,7,1824 1074 187 396 921 281 165
The Mobile,7/8/1991,3.155,3,442 1383 54
Enraged Spot,20/11/2014,5.617,3,470 495 1860
Meaning And The Surprise,26/9/2008,4.936,6,1068 1882 1009 1412 1926 1149
Cancel The Sound,12/7/1996,8.197,4,372 298 906 165
Patient Towel,8/12/1972,5.975,6,131 386 623 1196 360 1019
Surprise The Hurt,11/10/2007,8.602,3,1889 489 1320
Acid Health,12/4/1988,5.819,16,1325 87 763 1081 1469 173 418 1351 960 760 70 615 1176 1357 279 1884
Please The Version,5/12/2011,6.433,4,1440 43 742 1966
Democratic Tennis,17/10/2001,8.698,12,1164 616 1841 301 558 1901 527 1158 553 922 444 1095
Explode The Photo,26/11/1994,4.699,10,515 1946 893 881 110 672 829 1593 1386 1052
The Give,11/8/1985,5.884,15,1935 1358 1567 655 724 1339 194 77 1209 255 1533 1293 144 1151 1353
Parallel Go,18/2/1998,6.047,6,101 1749 831 293 563 405
Deploring Slide,21/1/1970,6.696,12,1052 1786 49 523 1369 1203 1944 765 833 445 179 449
The Storage,3/2/1981,7.722,14,1011 999 1748 1219 908 607 1936 131 1692 24 751 1914 718 79
The Stranger,19/5/2017,3.685,10,1051 163 1613 776 1215 327 1448 168 1933 419
The Effect,12/1/2004,6.275,11,436 221 1476 890 1525 1216 619 1265 911 1928 195
Episodic Parent,5/7/1995,5.962,2,633 354
Change The User,24/11/1977,7.778,10,65 1802 877 764 1162 769 981 1783 80 280
Face The Table,18/8/2006,6.447,14,1033 1964 1475 572 1315 1064 1120 32 73 1637 507 950 560 1778
Sustain The Address,22/9/1986,5.689,11,864 674 695 1980 1988 422 1060 1789 842 680 538
Miss The Tank,15/2/2004,7.535,11,670 1014 933 1155 730 187 776 327 458 1888 1357
The Guest,9/10/1996,3.985,11,596 619 1724 747 1465 698 359 52 465 109 366
Junior Story,23/10/1979,3.168,5,868 419 1347 234 303
The Army,2/6/1979,7.047,16,403 1052 584 31 954 1973 1347 1190 1447 392 1811 490 372 383 939 782
Debate The Devil,6/7/2000,8.502,9,1632 871 1654 1985 1616 818 1420 1277 536
Supply The Poetry,22/11/1978,6.991,15,708 636 745 937 1234 1272 1336 882 1045 1709 1217 767 1333 209 33
Holiday And The Wash,9/3/2003,8.144,4,1062 216 658 1493
Contrast The Human,25/5/2004,8.254,6,1707 331 1683 1537 1399 1383
Discussion And The Adult,2/9/1986,2.640,10,1374 1510 953 1322 283 494 594 1496 1667 863
The Player,9/4/1973,9.218,4,1537 439 1924 1156
Access The List,11/2/2016,6.649,14,155 467 252 688 1483 1348 1541 1761 1060 293 1029 271 339 715
The Nerve,8/5/1998,3.772,7,239 414 1907 1811 832 744 772
Third Rock,8/2/2010,5.806,4,90 1171 256 1953
Syllabic Food,19/1/2014,5.526,8,831 1721 783 926 361 1423 746 1063
Library And The Collar,19/1/1980,5.979,12,110 1888 1492 1435 254 40 1145 1447 746 287 18 1689
Good-looking Debate,10/8/2007,6.004,13,253 1430 1087 978 1701 980 977 1157 72 600 1790 1582 1297
Copy And The Community,13/2/1975,4.124,13,1019 803 1193 251 1944 1385 955 712 665 1917 1335 1929 804
Escape The Necessary,27/9/2013,9.519,15,916 654 444 273 1883 1168 1125 323 1477 1390 1056 1619 1363 956 115
Enamored Way,5/7/1976,7.600,2,391 446
The Minor,11/9/1974,3.314,10,1684 1250 122 1838 22 947 84 343 1910 1799
Operational Singer,24/6/1996,6.310,3,154 1328 765
Outspoken Cable,24/5/1977,7.450,2,1198 869
The Brave,26/2/1983,7.129,16,1065 587 1940 1171 50 887 1117 300 0 319 1054 908 1201 279 243 1154
Passing Fire,10/6/2008,3.298,10,93 779 20 1681 1389 1387 1580 1565 1572 1583
Spite And The Security,21/10/2002,2.246,16,301 1251 1637 1007 1438 1274 812 1082 880 249 1213 805 641 1957 111 466
The Panic,29/6/1977,5.526,6,1875 767 1165 1600 1572 353
The Instance,19/1/2005,3.365,13,930 1649 1902 272 1231 148 1341 185 910 79 498 297 1137
Substitute The Responsibility,14/2/1990,2.406,11,287 1273 523 566 597 1925 335 1186 605 1281 974
Wistful Lady,19/7/1977,8.574,16,1654 1866 18 418 1675 1381 1989 268 1025 341 15 3 1917 1245 163 1373
Copy And The Convert,15/6/1992,4.019,3,727 1454 1157
The Fortune,12/7/1997,7.212,7,1215 183 821 640 1612 1675 1801
The Analysis,5/6/1979,6.516,4,79 1943 582 1316
Ship And The Address,21/6/2013,2.492,10,883 1904 557 377 1320 1814 255 505 1529 330
The Bike,11/4/2003,5.218,10,746 1155 576 426 1644 374 1673 1462 333 416
Caustic Rub,30/7/1970,8.666,13,1695 1377 920 1674 1730 385 1004 133 429 1719 1560 748 233
The Pick,12/11/2002,4.034,5,1041 275 1049 1397 1979
Manic Advance,23/1/1985,5.834,15,273 1000 1090 1288 1508 421 232 1914 225 613 368 858 935 450 1123
Optimal Property,25/7/2010,6.458,15,311 1270 293 497 7 1863 1264 138 1023 326 1169 750 1743 1599 692
Enforce The Mate,5/9/1971,2.156,4,1938 151 1886 1617
The Society,21/2/2002,2.155,15,1780 707 1170 1942 340 1608 1120 766 1278 1473 1377 634 418 1549 724
The Fight,2/7/2015,5.148,12,424 623 1637 1462 1467 372 1346 539 839 1424 1016 385
Hunt The Technology,12/9/2009,4.082,6,914 641 2 387 65 341
The High,9/4/2011,6.230,5,57 1856 1721 787 655
Introduce The Success,23/2/2007,6.603,2,272 177
Loose Coffee,27/4/2013,7.260,12,371 1138 774 898 34 1451 1860 554 1244 1353 1382 1150
The Make,23/11/2006,3.530,6,1001 562 1860 88 449 1019
Incorrigible Capital,23/10/1981,8.290,12,819 1540 897 1852 1680 1943 523 787 944 1273 1168 314
The Organization,4/4/2010,7.002,9,1704 639 373 1742 1909 1503 1459 60 528
Inspector And The Finding,30/9/1998,6.427,11,935 546 365 666 24 1547 42 662 1449 630 81
The Possible,1/10/2011,6.586,16,811 971 1985 1712 539 1445 437 1264 1099 1380 1976 781 396 277 1322 380
The Object,8/8/2016,4.656,7,161 1024 1787 677 1462 619 1
Overcautious Spray,17/5/2000,5.404,14,656 1218 555 1028 1414 685 133 597 782 1862 1158 1563 1822 571
Suggestion And The Bake,8/11/2003,1.222,9,1658 1457 610 17 659 607 756 1403 1791
The Sense,12/2/2001,6.759,8,480 1247 1120 1312 1050 508 584 1674
Conference And The Public,2/11/1997,6.396,10,107 390 884 1400 1698 595 1845 1844 1963 687
Convert The Death,28/10/1997,6.517,4,1542 1412 1534 1375
Unceasing Flow,19/2/2004,5.652,12,597 1543 1476 1648 1344 1318 1527 299 542 1602 1263 433
Positive Garage,12/1/1998,8.176,5,642 1985 1498 624 1005
Raise The Winter,26/4/2017,5.008,8,276 1497 432 888 1413 114 1536 165
Frisky Snow,9/11/2017,6.753,11,604 316 84 1551 148 1794 419 161 933 641 100
The Guidance,6/12/2011,2.506,7,1035 1540 956 651 1772 1449 1921
The Escape,17/10/1972,4.534,14,1377 936 1247 66 1356 482 1206 1254 783 1625 1387 1610 1228 523
The Trust,1/10/1979,9.337,9,1849 1030 1189 1138 768 149 1341 1870 1551
The Vegetable,2/12/2013,8.942,2,887 1605
Faint Interview,24/1/1971,5.099,16,912 492 1250 1387 624 1255 256 1975 58 700 195 311 551 675 1862 789
Leave The String,26/4/1975,3.703,8,829 481 1058 1733 137 952 1049 1646
Small-minded Main,18/11/1990,6.469,10,994 1972 1344 1606 34 1026 133 1605 1769 590
Feel The Analyst,13/10/1980,7.012,16,1132 1458 1307 1822 1469 888 752 1122 622 1491 436 1050 1278 1459 252 325
Luxurious Discussion,25/7/1984,6.806,14,985 1895 299 1144 436 551 519 1520 57 658 1333 1683 1098 1527
The Hire,22/8/2014,8.716,6,1469 677 1234 1726 182 761
Pneumatic Resolve,28/6/2002,8.560,8,574 254 1607 32 377 432 1058 523
Abuse And The Anywhere,22/11/2010,6.111,13,1579 1955 926 1461 1612 1208 1631 1811 203 1084 1018 522 929
Illegal And The Carpet,1/4/2016,7.657,15,1963 666 1448 1522 373 761 56 549 578 1217 1935 1824 1647 1855 1512
Wood And The Original,7/4/1971,4.124,9,690 114 1624 1892 887 924 1408 941 754
Development And The Release,26/9/1971,7.231,10,532 688 37 1372 1092 898 1783 845 397 871
Nerve And The Sink,12/3/1987,6.617,5,349 1283 258 306 1771
Commit The Positive,12/2/2007,6.112,11,9 9 1184 1893 1251 694 620 985 1105 685 521
Commence The Theme,6/10/2006,9.781,6,1627 1914 214 965 1284 830
Cooperative Evidence,11/3/2001,7.731,16,1549 1812 381 153 1344 1783 1904 1354 1880 1121 1918 330 730 113 765 228
The Committee,4/12/1988,3.740,13,1070 229 592 1598 1524 1290 1520 934 1165 1999 6 47 1838
Finger And The Cheek,20/1/2007,0.709,11,496 388 686 1322 1450 1026 931 468 562 1329 1372
Virus And The Tell,8/12/2006,5.246,3,863 1362 1923
Report The Efficiency,19/2/1984,8.053,9,279 1513 1719 415 1619 1935 6 257 927
Gift And The Rice,20/5/1986,1.164,5,1218 586 1863 1886 625
Postoperative Climate,19/6/1988,7.847,15,1883 1887 1281 845 1870 1165 302 1055 1006 26 65 813 905 688 356
Race The Direction,14/4/2002,8.180,3,281 669 1325
The General,17/5/1981,0.546,9,1938 752 1984 961 1164 1476 1998 1567 1566
View The Rush,23/1/1984,7.794,6,959 425 650 312 1769 249
Republican Career,30/1/2001,6.541,4,1064 1921 1690 1366
Room And The Door,28/7/1992,4.859,7,608 1616 1251 215 1048 683 1215
Crash The Control,12/10/1972,6.268,4,1695 1623 1134 1557
Research And The Software,18/10/2014,4.420,11,1604 53 1170 1792 23 1059 313 564 686 1806 661
Stackable Drive,12/6/1995,5.541,7,987 1675 1621 1222 1622 781 78
Turn And The Display,4/8/1981,4.433,3,796 970 394
The Border,5/2/1987,6.392,4,277 435 905 723
The Satisfaction,17/3/1974,4.091,5,313 640 623 1211 147
Speculate The Officer,23/9/2013,5.639,10,1490 1776 152 1446 1990 698 613 574 968 1644
The Two,1/7/1997,6.965,7,1154 117 263 331 451 131 1867
Splendid Hand,27/2/1973,6.055,8,1457 1506 1040 86 1250 1114 1833 1129
The Courage,29/12/1975,4.871,4,589 269 276 1288
Tell And The Obligation,18/10/2001,4.890,7,567 1910 1319 728 268 1646 1241
Offer And The Membership,2/11/1989,4.455,14,1508 1247 1271 1128 1774 363 1544 420 662 1184 1763 725 1436 51
Forecast The Committee,21/5/2014,8.218,10,1574 613 1735 878 627 1961 241 522 369 1178
Possess The Baby,18/3/1994,5.961,7,1311 1197 468 9 332 1867 1960
Estimate And The Course,23/8/2005,6.434,10,68 1804 1904 92 1055 1459 1278 1465 1981 932
Splashing Block,2/11/1980,4.171,11,473 913 96 1267 519 532 453 1400 1198 1417 1388
The Government,8/12/1973,7.657,7,1162 1879 801 661 1015 806 664
Consume The Son,1/12/2013,7.676,10,726 1987 1777 1989 1461 1357 1819 317 1603 33
Paternalistic Increase,26/2/1978,7.241,16,222 1290 448 1052 671 913 187 1639 1369 1973 1030 1796 439 1671 924 1412
Imply The Gate,26/7/1978,4.983,9,129 1878 1742 63 930 228 524 1469 1548
Set And The Knowledge,4/3/1985,3.877,7,976 1277 1386 819 285 1882 530
Deal The Theory,18/9/1973,5.962,6,1271 674 698 421 314 26
The Annual,15/1/1994,7.286,13,961 518 1965 370 293 472 1471 1677 143 551 1407 1155 1309
Designer And The Possibility,27/11/2006,6.997,8,193 682 285 1613 55 744 969 12
The Quarter,6/11/2001,3.272,5,1846 1763 1401 867 232
Scale And The Swing,14/10/1971,2.389,15,1396 1429 1669 415 1772 978 650 995 1353 1652 1710 1697 1184 1727 1298
Lack The Spend,9/10/1994,2.556,3,148 254 913
Bribable Block,27/9/2006,5.912,4,610 1384 1191 1812
Gratis Police,19/11/2008,4.558,7,1085 1183 1544 1331 17 219 334
The It,17/1/2004,5.579,8,1312 200 424 956 978 767 286 1178
Ludicrous Ideal,10/6/1985,7.155,6,287 573 1952 276 500 1358
Disobedient Bell,1/2/1993,8.161,12,635 1972 1930 1243 78 1857 998 1628 263 200 192 819
Abundant Concern,3/8/1981,2.087,16,549 68 1243 471 447 465 1327 1193 111 590 1199 1908 215 32 174 1903
The Image,26/7/2009,6.964,11,385 889 1819 647 381 906 1387 479 331 1105 751
The Psychology,5/11/1996,6.088,11,1883 1115 1794 1428 1658 1382 535 1173 1384 902 1610
The Cigarette,17/11/1985,2.101,10,10 862 567 1324 1391 1190 1166 1998 1411 1861
The Father,6/3/2008,9.428,9,375 1220 973 1223 317 1246 1440 1307 1188
The Demand,20/12/1976,5.302,16,1285 1856 471 396 61 398 833 989 1657 582 766 188 1093 289 1301 281
Unseasonable Resolution,24/11/2013,7.283,4,1310 1137 1945 1210
Groovy Stick,22/3/1986,8.900,14,1007 1379 1901 76 890 976 1597 574 1537 1804 451 718 893 111
Address The Hurry,23/10/2016,7.884,13,1080 502 223 139 736 1682 1677 1078 506 800 922 1112 703
Affect The Meeting,8/8/1972,7.190,4,365 875 1468 747
Bored Heavy,13/11/2009,5.505,9,1837 1876 1084 1853 98 1367 1241 341 745
Rid The Senior,9/9/2017,3.536,8,66 168 53 1040 1660 1406 215 1439
Replacement And The Trainer,11/2/1976,7.720,2,941 1717
Mall And The Internal,23/12/1981,6.935,8,1006 791 1990 184 1935 1234 1252 217
The Collar,22/7/1985,5.403,6,1851 730 1622 1095 1321 741
The Wind,9/3/1992,4.764,7,208 1271 1707 1749 816 1446 1314
Match And The Way,30/7/2014,6.078,16,1985 798 1304 348 1431 226 179 1366 1942 1722 929 229 1823 1390 1694 19
Silly Pick,21/10/1994,5.213,5,958 960 1868 1310 598
View The Soft,13/6/1989,6.034,9,809 364 477 259 1803 1540 182 381 471
Vocal Rise,19/12/2004,5.159,8,455 1264 1224 1013 1441 772 1335 86
Abject Lead,29/3/1992,6.801,5,1496 468 1350 1948 1674
Snow And The Hospital,24/7/1982,6.149,14,394 1183 799 738 1971 1442 626 1980 1564 389 974 294 424 868
Inevitable And The Big,12/11/1996,6.078,4,1555 1153 1222 1481
Confused Dirt,27/5/1988,7.710,16,1021 1728 1714 990 721 1586 263 1837 1019 1153 1900 791 164 1500 630 815
The Health,9/8/1997,2.674,8,753 1247 86 1303 1772 156 949 257
The Equipment,8/9/2001,3.558,14,1511 1239 1101 202 1436 1193 567 1075 985 579 1457 1956 487 1533
The Staff,15/1/2013,6.698,15,1881 1186 86 957 1504 995 1064 1182 1623 363 1288 405 1787 724 746
Plan And The Negative,28/9/2014,4.286,13,218 1711 1084 964 916 526 1745 1761 1909 844 1613 445 282
Gain The Impress,28/1/1978,6.031,15,74 1859 1177 201 1120 164 1311 1591 1845 1199 66 1338 1902 1455 130
Schedule And The Mall,11/12/1978,5.729,10,83 1833 97 302 1691 1069 333 1558 794 1315
The Maybe,9/8/1988,7.256,3,1707 1089 1961
Corporate Sad,9/5/2014,4.234,14,244 1050 1161 793 961 1521 1170 1359 1645 165 728 1337 1909 903
Equidistant Award,17/5/1977,8.610,16,1534 338 1002 1574 391 50 936 1683 276 391 428 1522 1509 411 328 159
Hotheaded Media,5/1/2014,5.702,13,1484 1141 1599 373 225 1871 656 462 1282 1426 1935 1089 1599
Recover And The Square,5/1/1989,6.181,3,476 121 696
Proud Recording,8/3/2017,7.735,2,421 1686
Know The Cash,27/5/1972,7.044,16,1218 197 1719 176 134 1473 1083 1502 644 1812 140 1505 1850 1094 560 1479
Understand The Skin,5/4/2007,3.989,5,1930 1317 573 12 728
Sport And The Hurt,6/9/1976,7.358,8,362 1221 1231 1973 251 1413 755 1030
Civil Effort,21/6/1977,4.970,9,142 821 1054 439 331 612 927 426 1079
Initiative And The Poem,16/11/2016,9.375,9,1661 754 1125 1382 693 1539 427 1664 1959
Delay The Career,13/10/1986,5.650,7,226 930 333 21 770 32 518
Meandering Coast,2/12/1984,4.541,8,1949 1009 653 658 1545 1568 1335 155
Chuckling Situation,10/11/2007,8.328,15,124 1272 1931 637 776 1184 928 1797 728 792 1520 1874 314 136 848
Shaded Ship,23/5/1987,7.341,16,1926 819 338 691 5 143 1361 43 1210 306 1810 1508 28 1131 329 1358
Stick The Comfortable,6/11/1993,6.570,14,1572 524 218 361 1715 3 1690 720 1569 355 1408 1854 866 734
Press The Weakness,13/6/1972,3.395,5,1164 1280 428 1602 544
Place The Land,2/3/1972,4.917,11,1800 975 1440 1746 366 1191 955 1897 466 1419 657
The Miss,17/6/1997,4.353,11,1352 129 312 590 399 1314 1271 488 1431 1340 550
Predominant Senior,7/8/1991,4.783,6,82 731 513 786 1734 1191
Copy The Command,17/7/1982,7.546,16,1806 464 871 269 1530 171 52 1561 1472 837 1035 1335 823 64 76 820
Worndown Nobody,4/10/1977,5.538,8,377 1386 955 190 1103 1145 520 775
Spinal Experience,17/2/1980,6.902,4,1162 1812 1027 1828
The Paint,6/7/2010,4.640,11,1719 935 1602 877 1384 304 1072 1236 402 380 1216
Army And The Example,20/10/2004,8.764,7,763 442 1351 1749 842 396 551
Video And The Line,30/2/1999,6.920,14,1310 1189 1241 1494 1173 1601 416 110 916 1844 1147 209 816 1899
Free The Gear,22/4/1972,7.074,5,1003 977 796 580 1039
The Person,6/5/2004,4.766,2,1722 1205
The Assistant,26/8/1989,5.014,16,142 1138 1483 386 1353 1327 1917 215 1644 1969 1080 885 116 655 1877 703
Bantering Drop,23/11/2011,6.452,11,185 362 173 1618 838 1393 688 1056 1716 907 1869
Borrow The Pizza,22/10/1976,7.549,12,1709 1675 1172 1085 914 1541 1719 482 1945 624 788 942
Attributable Shape,18/10/1995,3.481,12,283 36 1904 343 1168 758 1749 936 190 1263 1776 1327
Regret The Intention,30/10/1971,2.511,12,171 1600 594 653 1400 342 1132 488 350 28 738 244
Drop The Secretary,22/11/1990,8.646,12,993 459 1916 1307 1306 1593 803 419 762 526 1980 871
Twist And The Round,9/6/2016,5.844,5,1559 1664 826 1391 647
Unselfish Material,22/4/1983,3.997,2,148 615
The Other,1/12/1984,5.675,10,816 1053 900 792 1603 1902 473 55 1487 1775
Praise The Reaction,19/12/1999,6.339,11,764 1072 1517 1167 1467 1024 1814 951 1735 1033 480
The Show,15/12/1975,6.695,11,351 1297 43 1596 1564 931 1319 756 356 460 1454
Joyful Week,28/7/1980,7.194,9,1842 843 400 1748 159 409 1836 1690 1770
The Youth,15/6/1992,4.051,12,1102 870 1344 44 1196 1684 1668 828 1578 630 303 983
The Activity,24/8/1983,2.638,2,1407 1033
Wistful Strike,15/3/1994,4.731,8,110 1951 479 514 1698 1769 140 208
The Advance,3/9/2001,6.102,12,1329 178 1011 966 1116 1358 893 561 1331 1696 1579 194
The Kind,19/3/1999,8.833,16,490 1363 540 965 1567 1904 270 1520 1674 1368 1979 1903 1515 620 1580 422
Gear And The Honey,29/2/1991,6.234,2,225 1494
Build The Option,11/5/1996,2.774,16,187 884 394 887 656 887 1195 1891 1441 1234 80 135 158 573 1353 641
Representative And The Weekend,18/3/1986,7.710,2,84 683
The Department,7/7/2004,8.779,14,750 708 1163 987 413 1062 945 683 1363 26 1303 232 635 302
Mail And The Injury,10/3/2012,3.471,11,1909 611 1703 497 386 386 1244 1498 700 85 1631
The Error,17/12/2014,5.521,12,842 160 1660 1010 1790 14 1015 849 1347 249 1705 723
The Tax,29/5/1985,7.904,7,150 1618 739 1539 75 1536 1258
The Win,13/3/1982,5.223,2,1393 769
The Anybody,29/8/2000,6.766,2,1754 368
Wood And The Rate,1/10/1989,5.247,15,672 232 295 1717 1165 269 437 884 921 1457 400 670 1906 700 1422
Map And The Quote,19/2/1993,5.359,15,1956 723 1854 1132 167 966 37 697 533 531 1356 975 959 137 650
Overoptimistic Conflict,23/9/1975,5.364,5,635 1426 1365 1415 903
The Quality,29/5/1975,4.110,12,1081 1326 335 1424 179 1753 170 844 1717 618 352 1855
Suffice The Name,7/10/1971,6.311,13,290 685 890 981 1507 397 1271 679 1377 1266 87 1405 908
Impress The Card,2/12/1985,7.596,10,1551 695 1225 18 215 1240 453 317 569 1754
Address And The Other,12/3/1999,3.510,12,1671 699 920 1506 1813 888 1004 257 431 1681 282 1263
The Number,5/12/2014,4.979,6,1006 1937 372 811 1124 780
Leathery Length,19/12/2017,5.549,10,1195 103 331 1380 265 1741 330 441 1145 1969
Resume The Hope,5/3/1971,6.402,9,1867 450 603 259 1413 1566 745 1652 991
Remove The Soft,26/3/1986,6.858,5,1842 1766 1048 405 1539
Modern Painting,12/12/1986,5.282,11,365 738 1147 980 1578 807 50 1449 1100 524 1909
Initiate The Hope,13/11/2015,7.033,9,1328 1263 1347 1330 1364 1008 1651 1077 129
The Scene,16/12/1998,5.599,2,1808 1510
Invite The Sandwich,16/2/2009,7.946,6,433 608 1721 1436 1786 1297
The Paper,29/7/1991,5.989,8,72 497 1799 1205 462 740 1024 1413
